"","cpid","crop.name","crop.category","cropid","variable","value"
"582","MALKANGIRI","Beans","VEGETABLE",604,"v2",1
"584","MALKANGIRI","Black beans","VEGETABLE",606,"v2",1
"585","MALKANGIRI","Bottle gourd","VEGETABLE",607,"v2",1
"586","MALKANGIRI","Brinjal","VEGETABLE",608,"v2",1
"592","MALKANGIRI","Eddoe ( root vegetable)","VEGETABLE",614,"v2",1
"593","MALKANGIRI","Evy gourd","VEGETABLE",615,"v2",1
"595","MALKANGIRI","kohlrabi","VEGETABLE",617,"v2",1
"596","MALKANGIRI","Lady’s finger","VEGETABLE",618,"v2",1
"597","MALKANGIRI","potato","VEGETABLE",619,"v2",1
"598","MALKANGIRI","pumpkin","VEGETABLE",620,"v2",1
"599","MALKANGIRI","radish","VEGETABLE",621,"v2",1
"600","MALKANGIRI","ridge gourd","VEGETABLE",622,"v2",1
"601","MALKANGIRI","Snake gourd","VEGETABLE",623,"v2",1
"602","MALKANGIRI","sweet root","VEGETABLE",624,"v2",1
"603","MALKANGIRI","Tomato","VEGETABLE",625,"v2",1
"605","MALKANGIRI","Chilli","VEGETABLE",627,"v2",1
"606","MALKANGIRI","dhonia(coriander)","VEGETABLE",628,"v2",1
"608","MALKANGIRI","Ginger","VEGETABLE",630,"v2",1
"609","MALKANGIRI","onion","VEGETABLE",631,"v2",1
"610","MALKANGIRI","Turmeric","VEGETABLE",632,"v2",1
"611","PALAMU","Makka(maize)","CEREALS",101,"v2",1
"612","PALAMU"," Dhan(paddy)","CEREALS",102,"v2",1
"613","PALAMU","Genhu(wheat)","CEREALS",103,"v2",1
"614","PALAMU","Jo(jowar)","CEREALS",104,"v2",1
"615","PALAMU","Marua","CEREALS",105,"v2",1
"620","PALAMU","Arhar","PULSES",201,"v2",1
"621","PALAMU","Gram","PULSES",202,"v2",1
"622","PALAMU","Masoor","PULSES",203,"v2",1
"623","PALAMU","kurthi","PULSES",204,"v2",1
"624","PALAMU","Bodi","PULSES",205,"v2",1
"627","PALAMU","Barai ","PULSES",208,"v2",1
"631","PALAMU","Tisi","OILSEEDS",302,"v2",1
"632","PALAMU","Sarso(mustard)","OILSEEDS",303,"v2",1
"634","PALAMU","Til(sesame)","OILSEEDS",305,"v2",1
"637","PALAMU","Aam(mango)","FRUIT",502,"v2",1
"638","PALAMU","Ber(Indian apple)","FRUIT",503,"v2",1
"639","PALAMU","Amrud(guvava)","FRUIT",504,"v2",1
"641","PALAMU","jamun(black plum)","FRUIT",506,"v2",1
"654","PALAMU","Tamator(tomato)","VEGETABLE",603,"v2",1
"655","PALAMU","Aalu(potato)","VEGETABLE",604,"v2",1
"656","PALAMU","Pyaj(onion)","VEGETABLE",605,"v2",1
"657","PALAMU","Baigan(brinjal)","VEGETABLE",606,"v2",1
"658","PALAMU","Mulli(raddish)","VEGETABLE",607,"v2",1
"659","PALAMU","Mircha(chillies)","VEGETABLE",608,"v2",1
"660","PALAMU","Bhindi (okra)","VEGETABLE",609,"v2",1
"661","PALAMU","Karela(bitter gourd)","VEGETABLE",610,"v2",1
"663","PALAMU","Cauliflower","VEGETABLE",612,"v2",1
"667","PALAMU","lahsun(garlic)","VEGETABLE",616,"v2",1
"683","BANKURA","Paddy","CEREALS",101,"v2",1
"687","BANKURA","Raher ","PULSES",201,"v2",1
"688","BANKURA","Chola","PULSES",202,"v2",1
"693","BANKURA","Dumur ","PULSES",207,"v2",1
"694","BANKURA","Mustard","OILSEEDS",301,"v2",1
"696","BANKURA","Khasla ","OILSEEDS",303,"v2",1
"698","BANKURA","Mango","FRUIT",502,"v2",1
"699","BANKURA","Jam / kut (Blackberry)","FRUIT",503,"v2",1
"700","BANKURA","jackfruit","FRUIT",504,"v2",1
"701","BANKURA","Bel","FRUIT",505,"v2",1
"702","BANKURA","amra (  mango)","FRUIT",506,"v2",1
"703","BANKURA","Date","FRUIT",507,"v2",1
"704","BANKURA","plum","FRUIT",508,"v2",1
"705","BANKURA","Guvava","FRUIT",509,"v2",1
"707","BANKURA","Kul ","FRUIT",511,"v2",1
"713","BANKURA","Water Melon","FRUIT",517,"v2",1
"715","BANKURA","Potato","VEGETABLE",601,"v2",1
"716","BANKURA","Green Onion","VEGETABLE",602,"v2",1
"717","BANKURA","Brinjal","VEGETABLE",603,"v2",1
"718","BANKURA","Raddish","VEGETABLE",604,"v2",1
"719","BANKURA","lau(bottle Gourd)","VEGETABLE",605,"v2",1
"720","BANKURA","note Shak  (Leafy vegetable)","VEGETABLE",606,"v2",1
"722","BANKURA","Munga ( Drumstick)","VEGETABLE",608,"v2",1
"723","BANKURA","Pepe (Papaya)","VEGETABLE",609,"v2",1
"724","BANKURA","Saru/Alti (root vegetable)","VEGETABLE",610,"v2",1
"725","BANKURA","Lady's Finger","VEGETABLE",611,"v2",1
"726","BANKURA","Jhinga","VEGETABLE",612,"v2",1
"727","BANKURA","Karla (Bitter Gourd )","VEGETABLE",613,"v2",1
"728","BANKURA","Barbati","VEGETABLE",614,"v2",1
"729","BANKURA","Kalmi Shak  (Leafy vegetable)","VEGETABLE",615,"v2",1
"730","BANKURA","Kundri","VEGETABLE",616,"v2",1
"731","BANKURA","Oll Kaphi  (root vegetable)","VEGETABLE",617,"v2",1
"732","BANKURA","Kham Alu  (root vegetable)","VEGETABLE",618,"v2",1
"733","BANKURA","Green Chillies","VEGETABLE",619,"v2",1
"734","BANKURA","Red Chillies","VEGETABLE",620,"v2",1
"735","BANKURA","Palang Shak  (Leafy vegetable)","VEGETABLE",621,"v2",1
"736","BANKURA","Purui / pui  (Leafy vegetable)","VEGETABLE",622,"v2",1
"737","BANKURA","Tomato","VEGETABLE",623,"v2",1
"738","BANKURA","Sim","VEGETABLE",624,"v2",1
"739","BANKURA","lasun (garlic)","VEGETABLE",625,"v2",1
"740","BANKURA","Onion","VEGETABLE",626,"v2",1
"741","BANKURA","Kulathi shak  (Leafy vegetable)","VEGETABLE",627,"v2",1
"742","BANKURA","Hincha shak (Leafy vegetable)","VEGETABLE",628,"v2",1
"743","BANKURA","Cauliflower","VEGETABLE",629,"v2",1
"744","BANKURA","cabbage","VEGETABLE",630,"v2",1
"745","BANKURA","pumpkin","VEGETABLE",631,"v2",1
"747","KACHCHH","Jowar","CEREALS",101,"v3",1
"748","KACHCHH","Bajra","CEREALS",102,"v3",1
"750","KACHCHH","Mug","PULSES",201,"v3",1
"751","KACHCHH","Math","PULSES",202,"v3",1
"753","KACHCHH","Aranda","OILSEEDS",301,"v3",1
"754","KACHCHH","Tal (sesame)","OILSEEDS",302,"v3",1
"755","KACHCHH","groundnut(mungfali)","OILSEEDS",303,"v3",1
"763","KACHCHH","Marcha (Mirchi)","VEGETABLE",602,"v3",1
"773","KACHCHH","Sovin (Gouvar)","OTHERS",701,"v3",1
"776","DEVAS","Makka(maize)","CEREALS",102,"v3",1
"777","DEVAS","Dhan(paddy)","CEREALS",103,"v3",1
"778","DEVAS","Rajgara","CEREALS",104,"v3",1
"779","DEVAS","Bajra","CEREALS",105,"v3",1
"780","DEVAS","Genhu(wheat)","CEREALS",104,"v3",1
"781","DEVAS","Tuar","PULSES",201,"v3",1
"782","DEVAS","Chana","PULSES",202,"v3",1
"783","DEVAS","Chawla","PULSES",203,"v3",1
"784","DEVAS","Urad","PULSES",204,"v3",1
"785","DEVAS","Mung","PULSES",205,"v3",1
"786","DEVAS","Soyabean","OILSEEDS",301,"v3",1
"787","DEVAS","Mungfali(groundnut)","OILSEEDS",302,"v3",1
"788","DEVAS","Tillee(sesame)","OILSEEDS",303,"v3",1
"789","DEVAS","Kapas(cotton)","FIBRE",401,"v3",1
"790","DEVAS","Aam(mango)","FRUIT",501,"v3",1
"791","DEVAS","Nariyal(cocunut)","FRUIT",502,"v3",1
"792","DEVAS","Jam","FRUIT",503,"v3",1
"793","DEVAS","Jamun","FRUIT",504,"v3",1
"794","DEVAS","Papita","FRUIT",505,"v3",1
"795","DEVAS","Tarbuj","FRUIT",506,"v3",1
"796","DEVAS","Kharbuj","FRUIT",507,"v3",1
"797","DEVAS","Amrood","FRUIT",508,"v3",1
"798","DEVAS","Sitafal","FRUIT",509,"v3",1
"799","DEVAS","Anar","FRUIT",510,"v3",1
"800","DEVAS","Temru","FRUIT",511,"v3",1
"801","DEVAS","Khajur(dates)","FRUIT",512,"v3",1
"802","DEVAS","Billa","FRUIT",513,"v3",1
"803","DEVAS","Bair(Indian apple)","FRUIT",514,"v3",1
"804","DEVAS","Mahua","FRUIT",515,"v3",1
"805","DEVAS","Imali(tamarind)","FRUIT",516,"v3",1
"806","DEVAS","Kaila","FRUIT",517,"v3",1
"807","DEVAS","Awla(gooseberry)","FRUIT",518,"v3",1
"808","DEVAS","Badam","FRUIT",519,"v3",1
"809","DEVAS","Chiku","FRUIT",520,"v3",1
"811","DEVAS","Nimbu(lemon)","FRUIT",522,"v3",1
"813","DEVAS","Katar","FRUIT",524,"v3",1
"814","DEVAS","Bhindi(okra)","VEGETABLE",601,"v3",1
"815","DEVAS","Karela(bitter gourd)","VEGETABLE",602,"v3",1
"816","DEVAS","Kakadi","VEGETABLE",603,"v3",1
"817","DEVAS","Baingan(brinjal)","VEGETABLE",604,"v3",1
"818","DEVAS","Gobhi(cauliflower)","VEGETABLE",605,"v3",1
"819","DEVAS","Tamatar(tomato)","VEGETABLE",606,"v3",1
"820","DEVAS","Gajar(carrot)","VEGETABLE",607,"v3",1
"821","DEVAS","Muli(raddish)","VEGETABLE",608,"v3",1
"822","DEVAS","Palak(spinach)","VEGETABLE",609,"v3",1
"823","DEVAS","Maithi(fenugreek)","VEGETABLE",610,"v3",1
"824","DEVAS","Aalu(potato)","VEGETABLE",611,"v3",1
"825","DEVAS","Batla","VEGETABLE",612,"v3",1
"826","DEVAS","Dhaniya(coriander)","VEGETABLE",613,"v3",1
"827","DEVAS","Mirchi(chillies)","VEGETABLE",614,"v3",1
"828","DEVAS","Arabi(taro)","VEGETABLE",615,"v3",1
"829","DEVAS","Gilki","VEGETABLE",616,"v3",1
"830","DEVAS","Gawarfali(cluster beans)","VEGETABLE",617,"v3",1
"831","DEVAS","Loki(bottle gourd)","VEGETABLE",618,"v3",1
"832","DEVAS","Kaddu(pumpkin)","VEGETABLE",619,"v3",1
"833","DEVAS","Toriya (ridge gourd)","VEGETABLE",620,"v3",1
"834","DEVAS","Tumadi","VEGETABLE",621,"v3",1
"835","DEVAS","Jhumaki","VEGETABLE",622,"v3",1
"836","DEVAS","Balar","VEGETABLE",624,"v3",1
"837","DEVAS","Surjnafali","VEGETABLE",625,"v3",1
"838","DEVAS","Haldi(turmeric)","VEGETABLE",626,"v3",1
"839","DEVAS","Dangari","VEGETABLE",627,"v3",1
"840","DEVAS","Amadi","VEGETABLE",628,"v3",1
"841","DEVAS","Shakar-kand(sweet potato)","VEGETABLE",629,"v3",1
"842","DEVAS","Soup","VEGETABLE",630,"v3",1
"843","DEVAS","Arandi","VEGETABLE",631,"v3",1
"844","KHANDWA","Jowar","CEREALS",101,"v3",1
"845","KHANDWA","Maize","CEREALS",102,"v3",1
"846","KHANDWA","Wheat","CEREALS",103,"v3",1
"847","KHANDWA","Paddy","CEREALS",104,"v3",1
"848","KHANDWA","Sawariya","PULSES",201,"v3",1
"849","KHANDWA","Codu","PULSES",202,"v3",1
"850","KHANDWA","Kutki","PULSES",203,"v3",1
"851","KHANDWA","Badali","PULSES",204,"v3",1
"852","KHANDWA","Gram","PULSES",205,"v3",1
"853","KHANDWA","Tuwar","PULSES",206,"v3",1
"854","KHANDWA","Urad","PULSES",207,"v3",1
"855","KHANDWA","Mung","PULSES",208,"v3",1
"856","KHANDWA","Chawala","PULSES",209,"v3",1
"857","KHANDWA","Masoor","PULSES",210,"v3",1
"858","KHANDWA","Soyabean","OILSEEDS",301,"v3",1
"859","KHANDWA","mungfali (groundnut)","OILSEEDS",302,"v3",1
"860","KHANDWA","tilli(sesame)","OILSEEDS",303,"v3",1
"861","KHANDWA","Cotton","FIBRE",401,"v3",1
"862","KHANDWA","Jam","FRUIT",501,"v3",1
"863","KHANDWA","Aam(mango)","FRUIT",502,"v3",1
"864","KHANDWA","Jamun(black plum)","FRUIT",503,"v3",1
"865","KHANDWA","Ber (Indian apple)","FRUIT",504,"v3",1
"866","KHANDWA","Aawala(gooseberry)","FRUIT",505,"v3",1
"867","KHANDWA","Mahuwa","FRUIT",506,"v3",1
"868","KHANDWA","Temru","FRUIT",507,"v3",1
"869","KHANDWA","Nimbu(lemon)","FRUIT",508,"v3",1
"870","KHANDWA","Sitafal(custard apple)","FRUIT",509,"v3",1
"872","KHANDWA","papita(pappaya)","FRUIT",511,"v3",1
"873","KHANDWA","katal (jackfruit)","FRUIT",512,"v3",1
"874","KHANDWA","Imali(tamarind)","FRUIT",513,"v3",1
"875","KHANDWA","Sugarcane","FRUIT",514,"v3",1
"876","KHANDWA","Began(brinjal)","VEGETABLE",601,"v3",1
"877","KHANDWA","Balar","VEGETABLE",602,"v3",1
"878","KHANDWA","Palak(spinach)","VEGETABLE",603,"v3",1
"879","KHANDWA","Methi(fenugreek)","VEGETABLE",604,"v3",1
"880","KHANDWA","Bhindi(okra)","VEGETABLE",605,"v3",1
"881","KHANDWA","Karela(bitter gourd)","VEGETABLE",606,"v3",1
"882","KHANDWA","Gawarfali(cluster beans)","VEGETABLE",607,"v3",1
"883","KHANDWA","Kadu(pumpkin)","VEGETABLE",608,"v3",1
"884","KHANDWA","Gilki","VEGETABLE",609,"v3",1
"885","KHANDWA","Muttor(peas)","VEGETABLE",610,"v3",1
"886","KHANDWA","Loki(bottle gourd)","VEGETABLE",611,"v3",1
"887","KHANDWA","Amadi ki bhaji","VEGETABLE",612,"v3",1
"888","KHANDWA","mirch","VEGETABLE",613,"v3",1
"889","KHANDWA","Gajar(carrot)","VEGETABLE",614,"v3",1
"890","KHANDWA","Muli(raddish)","VEGETABLE",615,"v3",1
"891","MAHBUBNAGAR","rice","CEREALS",101,"v3",1
"893","MAHBUBNAGAR","Pachha jonna","CEREALS",103,"v3",1
"896","MAHBUBNAGAR","kandi","PULSES",203,"v3",1
"900","MAHBUBNAGAR","Bebbarlu","PULSES",207,"v3",1
"902","MAHBUBNAGAR","palli","OILSEEDS",301,"v3",1
"903","MAHBUBNAGAR","Soya ","OILSEEDS",302,"v3",1
"904","MAHBUBNAGAR","Sunflower ","OILSEEDS",303,"v3",1
"909","MAHBUBNAGAR","Regu","FRUIT",503,"v3",1
"910","MAHBUBNAGAR","Seethaphul","FRUIT",504,"v3",1
"912","MAHBUBNAGAR","Manga pandu","FRUIT",506,"v3",1
"913","MAHBUBNAGAR","Ganga reni pandu","FRUIT",507,"v3",1
"914","MAHBUBNAGAR","Guava ","FRUIT",508,"v3",1
"915","MAHBUBNAGAR","Sapota","FRUIT",509,"v3",1
"916","MAHBUBNAGAR","Paalakura  (leafyvegetable)                                                                                                                                ","VEGETABLE",601,"v3",1
"917","MAHBUBNAGAR","Menthem  (leafyvegetable)                             ","VEGETABLE",602,"v3",1
"918","MAHBUBNAGAR","Gongura (leafy vegetable)","VEGETABLE",603,"v3",1
"920","MAHBUBNAGAR","Vankaaya","VEGETABLE",605,"v3",1
"921","MAHBUBNAGAR","Benda ","VEGETABLE",606,"v3",1
"923","MAHBUBNAGAR","Beerakaaya","VEGETABLE",608,"v3",1
"924","MAHBUBNAGAR","Ulligadda","VEGETABLE",609,"v3",1
"925","MAHBUBNAGAR","Tota kura(leafy vegetable)","VEGETABLE",610,"v3",1
"927","MALKANGIRI","Paddy","CEREALS",102,"v3",1
"928","MALKANGIRI","Ragi","CEREALS",103,"v3",1
"930","MALKANGIRI","Sweet corn","CEREALS",105,"v3",1
"931","MALKANGIRI","Boroboti","PULSES",201,"v3",1
"932","MALKANGIRI","dongorrani","PULSES",202,"v3",1
"933","MALKANGIRI","Horse gram","PULSES",203,"v3",1
"934","MALKANGIRI","Jhudungo","PULSES",204,"v3",1
"936","MALKANGIRI","Black gram","PULSES",206,"v3",1
"937","MALKANGIRI","Green gram","PULSES",207,"v3",1
"938","MALKANGIRI","Alsi","OILSEEDS",301,"v3",1
"939","MALKANGIRI","seasame","OILSEEDS",302,"v3",1
"940","MALKANGIRI","Ground nut","OILSEEDS",303,"v3",1
"941","MALKANGIRI","Sun flower","OILSEEDS",304,"v3",1
"942","MALKANGIRI","coconut","FRUIT",501,"v3",1
"943","MALKANGIRI","banana","FRUIT",502,"v3",1
"944","MALKANGIRI","cauli flower","PULSES",NA,"v3",1
"947","MALKANGIRI","Pumpkin","PULSES",NA,"v3",1
"950","MALKANGIRI","papaya","FRUIT",503,"v3",1
"951","MALKANGIRI","sugar cane","FRUIT",504,"v3",1
"952","MALKANGIRI"," yam root","VEGETABLE",601,"v3",1
"953","MALKANGIRI","ash gourd","VEGETABLE",602,"v3",1
"954","MALKANGIRI","Banglore baigono(type of brinjal)","VEGETABLE",603,"v3",1
"955","MALKANGIRI","Beans","VEGETABLE",604,"v3",1
"956","MALKANGIRI","Bitter gourd","VEGETABLE",605,"v3",1
"957","MALKANGIRI","Black beans","VEGETABLE",606,"v3",1
"958","MALKANGIRI","Bottle gourd","VEGETABLE",607,"v3",1
"959","MALKANGIRI","Brinjal","VEGETABLE",608,"v3",1
"961","MALKANGIRI","cabbage","VEGETABLE",610,"v3",1
"962","MALKANGIRI","mustard","VEGETABLE",611,"v3",1
"963","MALKANGIRI","cauliflower","VEGETABLE",612,"v3",1
"968","MALKANGIRI","kohlrabi","VEGETABLE",617,"v3",1
"969","MALKANGIRI","Lady’s finger","VEGETABLE",618,"v3",1
"972","MALKANGIRI","radish","VEGETABLE",621,"v3",1
"973","MALKANGIRI","ridge gourd","VEGETABLE",622,"v3",1
"974","MALKANGIRI","Snake gourd","VEGETABLE",623,"v3",1
"975","MALKANGIRI","sweet root","VEGETABLE",624,"v3",1
"976","MALKANGIRI","Tomato","VEGETABLE",625,"v3",1
"977","MALKANGIRI","ulo(root vegetable)","VEGETABLE",626,"v3",1
"978","MALKANGIRI","Chilli","VEGETABLE",627,"v3",1
"980","MALKANGIRI","garlic","VEGETABLE",629,"v3",1
"981","MALKANGIRI","Ginger","VEGETABLE",630,"v3",1
"983","MALKANGIRI","Turmeric","VEGETABLE",632,"v3",1
"984","PALAMU","Makka(maize)","CEREALS",101,"v3",1
"985","PALAMU"," Dhan(paddy)","CEREALS",102,"v3",1
"986","PALAMU","Genhu(wheat)","CEREALS",103,"v3",1
"987","PALAMU","Jo(jowar)","CEREALS",104,"v3",1
"988","PALAMU","Marua","CEREALS",105,"v3",1
"993","PALAMU","Arhar","PULSES",201,"v3",1
"994","PALAMU","Gram","PULSES",202,"v3",1
"995","PALAMU","Masoor","PULSES",203,"v3",1
"1004","PALAMU","Tisi","OILSEEDS",302,"v3",1
"1005","PALAMU","Sarso(mustard)","OILSEEDS",303,"v3",1
"1006","PALAMU","Badam","OILSEEDS",304,"v3",1
"1007","PALAMU","Til(sesame)","OILSEEDS",305,"v3",1
"1009","PALAMU","Mahua fruit","FRUIT",501,"v3",1
"1010","PALAMU","Aam(mango)","FRUIT",502,"v3",1
"1011","PALAMU","Ber(Indian apple)","FRUIT",503,"v3",1
"1012","PALAMU","Amrud(guvava)","FRUIT",504,"v3",1
"1027","PALAMU","Tamator(tomato)","VEGETABLE",603,"v3",1
"1028","PALAMU","Aalu(potato)","VEGETABLE",604,"v3",1
"1029","PALAMU","Pyaj(onion)","VEGETABLE",605,"v3",1
"1030","PALAMU","Baigan(brinjal)","VEGETABLE",606,"v3",1
"1031","PALAMU","Mulli(raddish)","VEGETABLE",607,"v3",1
"1032","PALAMU","Mircha(chillies)","VEGETABLE",608,"v3",1
"1033","PALAMU","Bhindi (okra)","VEGETABLE",609,"v3",1
"1034","PALAMU","Karela(bitter gourd)","VEGETABLE",610,"v3",1
"1035","PALAMU","Loki(bottle gourd)","VEGETABLE",611,"v3",1
"1056","BANKURA","Paddy","CEREALS",101,"v3",1
"1057","BANKURA","Wheat","CEREALS",102,"v3",1
"1058","BANKURA","Maize","CEREALS",103,"v3",1
"1060","BANKURA","Raher ","PULSES",201,"v3",1
"1061","BANKURA","Chola","PULSES",202,"v3",1
"1062","BANKURA","Roma  ","PULSES",203,"v3",1
"1063","BANKURA","Mung","PULSES",204,"v3",1
"1066","BANKURA","Dumur ","PULSES",207,"v3",1
"1067","BANKURA","Mustard","OILSEEDS",301,"v3",1
"1068","BANKURA","Tisi ","OILSEEDS",302,"v3",1
"1069","BANKURA","Khasla ","OILSEEDS",303,"v3",1
"1070","BANKURA","Tamarind","FRUIT",501,"v3",1
"1071","BANKURA","Mango","FRUIT",502,"v3",1
"1072","BANKURA","Jam / kut (Blackberry)","FRUIT",503,"v3",1
"1073","BANKURA","jackfruit","FRUIT",504,"v3",1
"1074","BANKURA","Bel","FRUIT",505,"v3",1
"1075","BANKURA","amra (  mango)","FRUIT",506,"v3",1
"1076","BANKURA","Date","FRUIT",507,"v3",1
"1077","BANKURA","plum","FRUIT",508,"v3",1
"1078","BANKURA","Guvava","FRUIT",509,"v3",1
"1079","BANKURA","Custard Apple ","FRUIT",510,"v3",1
"1080","BANKURA","Kul ","FRUIT",511,"v3",1
"1081","BANKURA","Coconut","FRUIT",512,"v3",1
"1082","BANKURA","Bedana (Pomergranate)","FRUIT",513,"v3",1
"1083","BANKURA","Orange","FRUIT",514,"v3",1
"1084","BANKURA","Lemon","FRUIT",515,"v3",1
"1085","BANKURA","Jamrul","FRUIT",516,"v3",1
"1088","BANKURA","Potato","VEGETABLE",601,"v3",1
"1089","BANKURA","Green Onion","VEGETABLE",602,"v3",1
"1090","BANKURA","Brinjal","VEGETABLE",603,"v3",1
"1091","BANKURA","Raddish","VEGETABLE",604,"v3",1
"1092","BANKURA","lau(bottle Gourd)","VEGETABLE",605,"v3",1
"1093","BANKURA","note Shak  (Leafy vegetable)","VEGETABLE",606,"v3",1
"1094","BANKURA","Malhan (French Beans)","VEGETABLE",607,"v3",1
"1095","BANKURA","Munga ( Drumstick)","VEGETABLE",608,"v3",1
"1096","BANKURA","Pepe (Papaya)","VEGETABLE",609,"v3",1
"1097","BANKURA","Saru/Alti (root vegetable)","VEGETABLE",610,"v3",1
"1098","BANKURA","Lady's Finger","VEGETABLE",611,"v3",1
"1099","BANKURA","Jhinga","VEGETABLE",612,"v3",1
"1100","BANKURA","Karla (Bitter Gourd )","VEGETABLE",613,"v3",1
"1101","BANKURA","Barbati","VEGETABLE",614,"v3",1
"1102","BANKURA","Kalmi Shak  (Leafy vegetable)","VEGETABLE",615,"v3",1
"1103","BANKURA","Kundri","VEGETABLE",616,"v3",1
"1104","BANKURA","Oll Kaphi  (root vegetable)","VEGETABLE",617,"v3",1
"1105","BANKURA","Kham Alu  (root vegetable)","VEGETABLE",618,"v3",1
"1106","BANKURA","Green Chillies","VEGETABLE",619,"v3",1
"1108","BANKURA","Palang Shak  (Leafy vegetable)","VEGETABLE",621,"v3",1
"1109","BANKURA","Purui / pui  (Leafy vegetable)","VEGETABLE",622,"v3",1
"1110","BANKURA","Tomato","VEGETABLE",623,"v3",1
"1111","BANKURA","Sim","VEGETABLE",624,"v3",1
"1114","BANKURA","Kulathi shak  (Leafy vegetable)","VEGETABLE",627,"v3",1
"1115","BANKURA","Hincha shak (Leafy vegetable)","VEGETABLE",628,"v3",1
"1116","BANKURA","Cauliflower","VEGETABLE",629,"v3",1
"1117","BANKURA","cabbage","VEGETABLE",630,"v3",1
"1118","BANKURA","pumpkin","VEGETABLE",631,"v3",1
"1119","BANKURA","Shosha (Cucumber)","VEGETABLE",632,"v3",1
"1120","KACHCHH","Jowar","CEREALS",101,"v4",1
"1121","KACHCHH","Bajra","CEREALS",102,"v4",1
"1122","KACHCHH","wheat","CEREALS",103,"v4",1
"1123","KACHCHH","Mug","PULSES",201,"v4",1
"1124","KACHCHH","Math","PULSES",202,"v4",1
"1126","KACHCHH","Aranda","OILSEEDS",301,"v4",1
"1127","KACHCHH","Tal (sesame)","OILSEEDS",302,"v4",1
"1128","KACHCHH","groundnut(mungfali)","OILSEEDS",303,"v4",1
"1129","KACHCHH","Raydo (Mustard)","OILSEEDS",304,"v4",1
"1131","KACHCHH","kapas(cotton)","FIBRE",401,"v4",1
"1135","KACHCHH","RIGAN (Brinjal)","VEGETABLE",601,"v4",1
"1136","KACHCHH","Marcha (Mirchi)","VEGETABLE",602,"v4",1
"1137","KACHCHH","Tameta(Tomato)","VEGETABLE",603,"v4",1
"1138","KACHCHH","muli(raddish)","VEGETABLE",604,"v4",1
"1139","KACHCHH","Dhana (Dhaniya)","VEGETABLE",605,"v4",1
"1140","KACHCHH","Dudhi(Louki)","VEGETABLE",606,"v4",1
"1142","KACHCHH","bhinda(okra)","VEGETABLE",608,"v4",1
"1146","KACHCHH","Sovin (Gouvar)","OTHERS",701,"v4",1
"1147","KACHCHH","Isabgol","OTHERS",702,"v4",1
"1149","DEVAS","Makka(maize)","CEREALS",102,"v4",1
"1150","DEVAS","Dhan(paddy)","CEREALS",103,"v4",1
"1152","DEVAS","Bajra","CEREALS",105,"v4",1
"1153","DEVAS","Genhu(wheat)","CEREALS",104,"v4",1
"1154","DEVAS","Tuar","PULSES",201,"v4",1
"1155","DEVAS","Chana","PULSES",202,"v4",1
"1156","DEVAS","Chawla","PULSES",203,"v4",1
"1157","DEVAS","Urad","PULSES",204,"v4",1
"1158","DEVAS","Mung","PULSES",205,"v4",1
"1159","DEVAS","Soyabean","OILSEEDS",301,"v4",1
"1160","DEVAS","Mungfali(groundnut)","OILSEEDS",302,"v4",1
"1161","DEVAS","Tillee(sesame)","OILSEEDS",303,"v4",1
"1162","DEVAS","Kapas(cotton)","FIBRE",401,"v4",1
"1163","DEVAS","Aam(mango)","FRUIT",501,"v4",1
"1165","DEVAS","Jam","FRUIT",503,"v4",1
"1166","DEVAS","Jamun","FRUIT",504,"v4",1
"1167","DEVAS","Papita","FRUIT",505,"v4",1
"1168","DEVAS","Tarbuj","FRUIT",506,"v4",1
"1169","DEVAS","Kharbuj","FRUIT",507,"v4",1
"1170","DEVAS","Amrood","FRUIT",508,"v4",1
"1171","DEVAS","Sitafal","FRUIT",509,"v4",1
"1172","DEVAS","Anar","FRUIT",510,"v4",1
"1173","DEVAS","Temru","FRUIT",511,"v4",1
"1174","DEVAS","Khajur(dates)","FRUIT",512,"v4",1
"1175","DEVAS","Billa","FRUIT",513,"v4",1
"1176","DEVAS","Bair(Indian apple)","FRUIT",514,"v4",1
"1177","DEVAS","Mahua","FRUIT",515,"v4",1
"1178","DEVAS","Imali(tamarind)","FRUIT",516,"v4",1
"1180","DEVAS","Awla(gooseberry)","FRUIT",518,"v4",1
"1184","DEVAS","Nimbu(lemon)","FRUIT",522,"v4",1
"1186","DEVAS","Katar","FRUIT",524,"v4",1
"1187","DEVAS","Bhindi(okra)","VEGETABLE",601,"v4",1
"1188","DEVAS","Karela(bitter gourd)","VEGETABLE",602,"v4",1
"1189","DEVAS","Kakadi","VEGETABLE",603,"v4",1
"1190","DEVAS","Baingan(brinjal)","VEGETABLE",604,"v4",1
"1191","DEVAS","Gobhi(cauliflower)","VEGETABLE",605,"v4",1
"1192","DEVAS","Tamatar(tomato)","VEGETABLE",606,"v4",1
"1193","DEVAS","Gajar(carrot)","VEGETABLE",607,"v4",1
"1194","DEVAS","Muli(raddish)","VEGETABLE",608,"v4",1
"1195","DEVAS","Palak(spinach)","VEGETABLE",609,"v4",1
"1196","DEVAS","Maithi(fenugreek)","VEGETABLE",610,"v4",1
"1197","DEVAS","Aalu(potato)","VEGETABLE",611,"v4",1
"1198","DEVAS","Batla","VEGETABLE",612,"v4",1
"1199","DEVAS","Dhaniya(coriander)","VEGETABLE",613,"v4",1
"1200","DEVAS","Mirchi(chillies)","VEGETABLE",614,"v4",1
